user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,4,0,0,0,222.63
AAF0535,3,0,0,0,90.63
AAF0791,2,0,0,0,174.7
AAL0706,2,0,0,0,216.88
AAM0658,3,0,0,0,273.63
AAN0823,4,0,1,0,249.29
AAS0442,3,0,0,0,189.65
AAV0450,4,0,0,0,258.02
AAW0353,2,0,0,0,78.27
ABC0174,2,0,0,0,234.5
ABC0253,2,0,0,0,220.53
ABH0663,3,0,0,0,145.9
ABM0845,5,1,0,0,143.1
ABN0239,4,0,0,0,164.44
ACC0042,2,0,0,0,193.33
ACV0812,2,0,0,0,107.06
ADC0391,2,0,0,0,218.68
ADD0846,37,6,2,0,84.72
ADF0397,2,0,0,0,283.32
AES0827,2,0,0,0,157.2
AGB0186,4,0,0,0,129.99
AGB0643,2,0,0,0,260.58
AHC0142,2,0,0,0,88.52
AHD0848,2,0,0,0,217.7
AHG0634,2,0,0,0,170.81
AHM0410,2,0,0,0,286.32
AIB0948,3,0,0,0,168.93
AIH0675,2,0,0,0,159.71
AIM0627,3,0,0,0,216.13
AIP0394,2,0,0,0,102.96
AIP0982,3,0,0,0,276.48
AIS0405,2,0,0,0,179.72
AJC0840,43,9,11,1,155.31
AJD0074,3,0,0,0,280.89
AJF0370,2,0,0,0,282.04
AJH0175,2,0,0,0,63.88
AJL0462,2,0,0,0,120.99
AJN0607,2,0,0,0,233.09
AJP0723,2,0,0,0,60.71
AJR0319,4,0,0,0,80.24
AJR0932,2,0,0,0,103.6
AKC0924,2,0,0,0,92.81
AKF0709,2,0,0,0,258.48
AKH0758,5,0,1,0,133.89
AKK0329,2,0,0,0,55.93
AKR0057,2,0,0,0,260.15
AKW0167,2,0,0,0,133.22
ALB0892,4,0,0,0,293.9
ALC0788,4,0,0,0,217.15
ALD0529,2,0,0,0,221.73
ALD0544,2,0,0,0,170.64
ALH0402,2,0,0,0,78.58
AMD0077,3,0,0,0,138.43
AMH0464,2,0,0,0,207.83
AMH0794,3,0,0,0,214.16
AMJ0297,3,0,0,0,175.22
AMM0014,4,0,1,0,86.75
AMR0318,4,0,0,0,108.0
AMR0400,2,0,0,0,295.98
AMV0036,5,1,0,0,252.71
AMW0392,2,0,0,0,179.72
ANM0123,116,17,28,3,99.57
ANP0555,30,2,6,2,228.95
ANT0430,2,0,0,0,251.27
AOB0019,3,0,0,0,127.17
AOK0844,2,0,0,0,88.31
AOS0987,4,0,0,0,82.72
APG0307,5,1,1,0,282.92
AQD0820,2,0,0,0,218.08
ARA0252,31,6,7,2,267.05
ARB0834,2,0,0,0,118.87
ARB0881,3,0,0,0,88.77
ARD0509,3,0,0,0,93.81
ARL0034,2,0,0,0,73.5
ASB0796,2,0,0,0,168.14
ASD0577,2,0,0,0,124.78
ASG0048,5,0,0,0,103.93
ASG0692,2,0,0,0,190.64
ASL0378,2,0,0,0,250.74
ASM0575,2,0,0,0,72.12
ASS0206,3,0,0,0,261.32
ASS0517,2,0,0,0,192.09
ASV0946,3,0,0,0,191.91
ATE0869,5,0,1,0,69.25
ATF0274,2,0,0,0,288.71
ATP0662,2,0,0,0,188.54
AVM0947,3,0,0,0,266.24
AWM0764,2,0,0,0,198.44
